2011.03.24,07:25,1437.95,1438.15,1437.90,1438.05,37
2011.03.24,07:30,1437.95,1438.40,1437.95,1438.25,51
2011.03.24,07:35,1438.30,1438.35,1437.75,1437.85,23
2011.03.24,07:40,1437.95,1438.05,1437.75,1437.75,11
2011.03.24,07:45,1437.85,1437.85,1437.65,1437.75,6
2011.03.24,07:50,1437.65,1437.85,1437.65,1437.75,9
2011.03.24,07:55,1437.85,1437.95,1437.75,1437.85,7
2011.03.24,08:00,1437.95,1438.05,1437.60,1437.95,44
2011.03.24,08:05,1438.05,1438.25,1437.95,1438.15,18
2011.03.24,08:10,1438.20,1438.45,1437.95,1438.15,23
2011.03.24,08:15,1438.16,1438.45,1438.10,1438.45,27
2011.03.24,08:20,1438.35,1438.55,1438.15,1438.45,31
2011.03.24,08:25,1438.40,1438.40,1438.10,1438.20,29
2011.03.24,08:30,1438.25,1438.35,1437.90,1438.18,50
2011.03.24,08:35,1438.10,1438.30,1437.80,1438.05,39
2011.03.24,08:40,1438.10,1438.15,1437.65,1437.85,36
2011.03.24,08:45,1437.75,1438.25,1437.70,1438.05,34
2011.03.24,08:50,1437.95,1438.35,1437.95,1438.10,39
2011.03.24,08:55,1438.20,1438.32,1438.00,1438.20,49
2011.03.24,09:00,1438.25,1438.25,1437.60,1437.80,31
2011.03.24,09:05,1437.75,1437.95,1437.61,1437.80,36
2011.03.24,09:10,1437.74,1438.05,1437.70,1437.98,39
2011.03.24,09:15,1437.91,1438.00,1437.70,1437.81,17
2011.03.24,09:20,1437.79,1437.95,1437.57,1437.70,26
2011.03.24,09:25,1437.65,1437.85,1437.50,1437.50,34
2011.03.24,09:30,1437.49,1437.75,1437.25,1437.65,38
2011.03.24,09:35,1437.70,1437.83,1437.54,1437.83,45
2011.03.24,09:40,1437.88,1438.55,1437.72,1438.10,50
2011.03.24,09:45,1438.08,1438.08,1437.65,1437.80,33
2011.03.24,09:50,1437.84,1437.90,1437.34,1437.40,41
2011.03.24,09:55,1437.45,1437.55,1437.25,1437.30,22
2011.03.24,10:00,1437.35,1437.45,1435.85,1436.20,82
2011.03.24,10:05,1436.25,1436.75,1436.25,1436.51,71
2011.03.24,10:10,1436.60,1436.75,1436.05,1436.65,55
2011.03.24,10:15,1436.70,1436.85,1436.35,1436.64,31
2011.03.24,10:20,1436.60,1436.75,1436.28,1436.28,27
2011.03.24,10:25,1436.37,1436.60,1435.93,1435.93,45
2011.03.24,10:30,1435.79,1436.55,1435.79,1436.09,82
2011.03.24,10:35,1436.13,1436.35,1435.76,1435.90,73
2011.03.24,10:40,1436.05,1436.20,1435.60,1435.94,61
2011.03.24,10:45,1436.10,1436.85,1436.04,1436.85,51
2011.03.24,10:50,1436.90,1437.20,1436.72,1437.02,46
2011.03.24,10:55,1437.00,1437.75,1437.00,1437.63,57
2011.03.24,11:00,1437.70,1438.95,1437.63,1438.51,106
2011.03.24,11:05,1438.40,1438.95,1438.10,1438.73,97
2011.03.24,11:10,1438.66,1439.65,1438.66,1439.60,85
2011.03.24,11:15,1439.61,1439.61,1438.10,1438.25,117
2011.03.24,11:20,1438.20,1439.90,1437.98,1439.65,93
2011.03.24,11:25,1439.45,1439.45,1438.35,1438.55,80
2011.03.24,11:30,1438.60,1438.95,1438.25,1438.55,81
2011.03.24,11:35,1438.53,1439.35,1438.45,1438.55,77
2011.03.24,11:40,1438.53,1438.85,1438.17,1438.75,52
2011.03.24,11:45,1438.72,1439.05,1438.40,1438.71,59
2011.03.24,11:50,1438.70,1439.05,1438.47,1438.90,73
2011.03.24,11:55,1438.85,1439.50,1438.55,1439.35,74
2011.03.24,12:00,1439.33,1440.15,1439.03,1439.95,107
2011.03.24,12:05,1439.90,1440.65,1439.87,1440.50,76
2011.03.24,12:10,1440.55,1440.55,1440.23,1440.30,48
2011.03.24,12:15,1440.35,1440.75,1440.00,1440.35,69
2011.03.24,12:20,1440.25,1440.35,1439.50,1439.65,65
2011.03.24,12:25,1439.40,1440.10,1438.85,1439.95,72
2011.03.24,12:30,1440.00,1440.20,1439.70,1440.05,60
2011.03.24,12:35,1440.00,1440.00,1439.55,1439.60,63
2011.03.24,12:40,1439.55,1439.75,1439.38,1439.55,44
2011.03.24,12:45,1439.65,1439.95,1439.49,1439.75,59
2011.03.24,12:50,1439.68,1439.90,1439.53,1439.80,59
2011.03.24,12:55,1439.75,1439.85,1439.44,1439.74,51
2011.03.24,13:00,1439.75,1439.83,1439.55,1439.75,36
2011.03.24,13:05,1439.60,1439.70,1438.55,1438.80,70
2011.03.24,13:10,1438.85,1439.75,1438.78,1439.55,64
2011.03.24,13:15,1439.60,1440.35,1439.08,1440.35,67
2011.03.24,13:20,1440.20,1441.15,1440.20,1440.65,57
2011.03.24,13:25,1440.55,1441.55,1440.33,1441.35,84
2011.03.24,13:30,1441.15,1441.25,1440.70,1441.15,45
2011.03.24,13:35,1441.05,1441.05,1440.55,1440.75,62
2011.03.24,13:40,1440.65,1441.65,1440.10,1441.65,60
2011.03.24,13:45,1441.60,1442.00,1441.33,1441.85,85
2011.03.24,13:50,1441.98,1441.98,1441.50,1441.65,68
2011.03.24,13:55,1441.55,1441.93,1441.42,1441.93,69
2011.03.24,14:00,1441.90,1442.13,1441.30,1441.46,67
2011.03.24,14:05,1441.48,1441.70,1440.95,1441.25,51
2011.03.24,14:10,1441.20,1441.95,1441.20,1441.65,55
2011.03.24,14:15,1441.70,1441.95,1441.10,1441.15,49
2011.03.24,14:20,1441.10,1441.30,1440.90,1441.25,48
2011.03.24,14:25,1441.20,1441.43,1440.93,1441.15,34
2011.03.24,14:30,1441.10,1441.65,1440.96,1441.35,55
2011.03.24,14:35,1441.30,1442.10,1441.00,1441.15,55
2011.03.24,14:40,1441.20,1441.45,1439.85,1439.95,95
2011.03.24,14:45,1439.90,1440.25,1439.85,1440.05,64
2011.03.24,14:50,1440.10,1440.45,1438.40,1438.40,69
2011.03.24,14:55,1438.45,1439.70,1438.30,1439.50,81
2011.03.24,15:00,1439.55,1439.75,1438.90,1439.05,85
2011.03.24,15:05,1439.05,1439.55,1438.45,1438.54,98
2011.03.24,15:10,1438.50,1438.80,1437.35,1437.35,67
2011.03.24,15:15,1437.10,1437.10,1436.30,1436.58,70
2011.03.24,15:20,1436.40,1437.35,1435.88,1437.30,48
2011.03.24,15:25,1437.25,1438.56,1436.98,1438.40,73
2011.03.24,15:30,1438.35,1438.85,1437.65,1438.83,78
2011.03.24,15:35,1438.79,1438.90,1436.58,1437.20,88
2011.03.24,15:40,1437.05,1438.60,1436.90,1438.45,73
2011.03.24,15:45,1438.35,1438.40,1437.40,1437.90,83
2011.03.24,15:50,1438.10,1438.75,1438.10,1438.25,54
2011.03.24,15:55,1438.30,1438.83,1438.05,1438.65,75
2011.03.24,16:00,1438.75,1439.95,1438.75,1439.35,113
2011.03.24,16:05,1439.40,1439.45,1438.72,1439.15,87
2011.03.24,16:10,1439.20,1439.35,1438.25,1438.25,78
2011.03.24,16:15,1438.20,1439.85,1437.53,1439.15,102
2011.03.24,16:20,1439.10,1439.20,1438.35,1438.40,81
2011.03.24,16:25,1438.35,1438.40,1437.55,1438.05,89
2011.03.24,16:30,1438.15,1438.95,1438.15,1438.95,89
2011.03.24,16:35,1438.85,1439.25,1438.30,1439.10,75
2011.03.24,16:40,1439.15,1440.10,1438.63,1439.65,91
2011.03.24,16:45,1439.55,1439.96,1439.25,1439.96,85
2011.03.24,16:50,1440.05,1441.01,1439.90,1440.75,104
2011.03.24,16:55,1440.65,1441.95,1440.63,1440.75,120
2011.03.24,17:00,1440.85,1440.95,1439.99,1440.45,77
2011.03.24,17:05,1440.50,1440.50,1438.40,1438.45,108
2011.03.24,17:10,1438.35,1438.85,1437.65,1438.70,130
2011.03.24,17:15,1438.75,1439.40,1438.20,1439.35,73
2011.03.24,17:20,1439.55,1440.85,1439.55,1439.58,97
2011.03.24,17:25,1439.65,1441.20,1439.55,1440.75,94
2011.03.24,17:30,1440.62,1442.10,1439.78,1441.75,97
2011.03.24,17:35,1441.80,1443.05,1441.45,1442.03,125
2011.03.24,17:40,1442.09,1446.35,1442.01,1445.78,109
2011.03.24,17:45,1445.65,1445.85,1444.43,1444.90,140
2011.03.24,17:50,1444.95,1447.35,1444.93,1446.85,114
2011.03.24,17:55,1446.95,1447.10,1445.30,1445.95,103
2011.03.24,18:00,1445.89,1446.60,1445.41,1446.50,121
2011.03.24,18:05,1446.70,1447.05,1446.20,1446.20,116
2011.03.24,18:10,1446.17,1446.80,1445.95,1446.44,104
2011.03.24,18:15,1446.42,1446.45,1445.40,1445.70,97
2011.03.24,18:20,1445.82,1447.20,1445.68,1446.74,101
2011.03.24,18:25,1446.70,1447.40,1446.35,1446.47,112
2011.03.24,18:30,1446.58,1446.65,1445.33,1445.75,131
2011.03.24,18:35,1445.68,1446.22,1445.50,1445.95,86
2011.03.24,18:40,1446.02,1446.25,1445.15,1445.95,84
2011.03.24,18:45,1445.79,1446.10,1445.25,1445.48,90
2011.03.24,18:50,1445.52,1446.30,1445.52,1445.90,92
2011.03.24,18:55,1445.85,1446.00,1445.40,1445.85,83
2011.03.24,19:00,1445.69,1446.25,1445.60,1445.95,58
2011.03.24,19:05,1445.75,1446.15,1445.23,1445.68,95
2011.03.24,19:10,1445.65,1446.08,1445.45,1445.68,73
2011.03.24,19:15,1445.75,1446.63,1445.70,1446.50,94
2011.03.24,19:20,1446.47,1446.80,1445.88,1446.53,103
2011.03.24,19:25,1446.55,1446.60,1445.85,1445.85,87
2011.03.24,19:30,1445.80,1446.22,1444.33,1444.33,127
2011.03.24,19:35,1444.38,1444.70,1442.43,1442.43,158
2011.03.24,19:40,1442.40,1443.90,1441.95,1443.75,171
2011.03.24,19:45,1443.60,1444.00,1442.88,1443.85,119
2011.03.24,19:50,1443.88,1443.88,1440.20,1440.51,189
2011.03.24,19:55,1440.53,1440.90,1437.45,1437.80,195
2011.03.24,20:00,1437.78,1439.35,1436.25,1439.10,160
2011.03.24,20:05,1439.00,1439.00,1436.90,1437.97,131
2011.03.24,20:10,1438.20,1438.20,1436.50,1437.08,183
2011.03.24,20:15,1437.10,1438.09,1432.00,1432.10,224
2011.03.24,20:20,1432.08,1435.05,1431.38,1433.20,194
2011.03.24,20:25,1433.58,1434.75,1432.83,1434.65,149
2011.03.24,20:30,1434.50,1435.38,1434.15,1434.80,114
2011.03.24,20:35,1434.85,1435.58,1434.36,1434.45,121
2011.03.24,20:40,1434.55,1434.55,1433.18,1433.78,95
2011.03.24,20:45,1433.80,1433.80,1430.38,1431.55,195
2011.03.24,20:50,1431.35,1432.85,1431.00,1432.75,106
2011.03.24,20:55,1432.67,1433.35,1432.08,1433.25,106
2011.03.24,21:00,1433.30,1433.85,1433.05,1433.43,68
2011.03.24,21:05,1433.47,1434.15,1433.43,1433.45,70
2011.03.24,21:10,1433.40,1433.50,1432.65,1433.05,65
2011.03.24,21:15,1433.05,1433.25,1432.55,1432.95,44
2011.03.24,21:20,1432.85,1432.85,1431.95,1431.95,42
2011.03.24,21:25,1432.05,1432.25,1431.70,1431.95,37
2011.03.24,21:30,1432.05,1433.95,1431.54,1433.65,60
2011.03.24,21:35,1433.45,1434.25,1433.45,1433.75,52
2011.03.24,21:40,1433.85,1434.15,1433.55,1433.85,27
2011.03.24,21:45,1433.95,1434.15,1432.55,1432.55,29
2011.03.24,21:50,1432.85,1432.85,1431.95,1431.95,51
2011.03.24,21:55,1432.05,1432.05,1430.35,1430.35,61
2011.03.24,22:00,1430.30,1430.30,1427.55,1429.55,109
